TIPO_REG,PAIS,P_DEPTO,P_S6P47B,P_S6P59_UNIF,P_S6P60,AREA_SEMBRADA,AREA_COSECHADA
4,170,63,1981,2.8416201919,12,1.9689110699,1.9689110699
4,170,63,1981,1.7080991144,12,1.8997156967,1.8997156967
4,170,63,1981,2.8416201919,12,1.9404730291,1.9404730291
4,170,63,1981,1.9141281079,12,1.9295257819,1.9295257819
4,170,63,1981,2.8416201919,12,1.9404239466,1.9404239466
4,170,63,1981,2.8416201919,12,2.0665507988,2.0665507988
4,170,63,1981,1.7731228552,12,2.0565876825,2.0565876825
4,170,63,1981,2.8416201919,12,1.9771905963,1.9771905963
4,170,63,1981,,12,2.0889088671,0
4,170,63,1981,,12,2.0788107777,0
4,170,63,1981,3.2839397902,12,5.0982444138,5.0982444138
4,170,63,1981,3.2839397902,12,5.4729427881,5.4729427881
4,170,63,1981,,12,5.313165233,0
4,170,63,1981,3.2839397902,12,5.3009782742,5.3009782742
4,170,63,1981,,12,5.3164693785,0
4,170,63,1981,3.2839397902,12,5.4673523776,5.4673523776
4,170,63,1981,3.2839397902,12,5.2994298926,5.2994298926
4,170,63,1981,3.2839397902,12,5.3635178115,5.3635178115
4,170,63,1981,3.2839397902,12,5.3036282118,5.3036282118
4,170,63,1981,3.2839397902,12,4.9535230024,4.9535230024
4,170,63,1981,3.2839397902,12,5.228036569,5.228036569
4,170,63,1981,,12,5.1721586178,0
4,170,63,1981,3.2839397902,12,5.2356537006,5.2356537006
4,170,63,1981,3.2839397902,12,5.3035692912,5.3035692912
4,170,63,1981,6.5679445766,12,4.7609835834,4.7609835834
4,170,63,1981,,12,4.7609835834,0
4,170,63,1981,1.08,12,4.7609835834,4.7609835834
4,170,63,1981,6.5679445766,12,0.04683377,0.04683377
4,170,63,1981,9.078078098,12,0.04683377,0.04683377
4,170,63,1981,6.5679445766,12,28.194212195,28.194212195
4,170,63,1981,6.5679445766,12,14.946747642,14.946747642
4,170,63,1981,6.5679445766,12,5.7829862445,5.7829862445
4,170,63,1981,6.5679445766,12,5.7938255573,5.7938255573
4,170,63,1981,,12,5.7938255573,0
4,170,63,1981,1.08,12,5.7938255573,5.7938255573
4,170,63,1981,6.5679445766,12,0.05699383,0.05699383
4,170,63,1981,9.078078098,12,0.05699383,0.05699383
4,170,63,1981,6.5679445766,12,5.4997517151,5.4997517151
4,170,63,1981,6.5679445766,12,8.5893438707,8.5893438707
4,170,63,1981,9.078078098,12,8.5893438707,8.5893438707
4,170,63,1981,,12,8.5893438707,0
4,170,63,1981,23.480206941,12,8.5893438707,8.5893438707
4,170,63,1981,,12,3.9438936936,0
4,170,63,1981,6.5679445766,12,3.9438936936,3.9438936936
4,170,63,1981,6.5679445766,12,0.0508022908,0.0508022908
4,170,63,1981,6.5679445766,12,2.112800132,2.112800132
4,170,63,1981,6.5679445766,12,35.149346429,35.149346429
4,170,63,1981,6.5679445766,12,40.775638506,40.775638506
4,170,63,1981,1.08,12,40.775638506,40.775638506
4,170,63,1981,6.5679445766,12,0.40110976,0.40110976
4,170,63,1981,9.078078098,12,0.40110976,0.40110976
4,170,63,1981,6.5679445766,12,1.512476616,1.512476616
4,170,63,1981,6.5679445766,12,2.4065350628,2.4065350628
4,170,63,1981,6.5679445766,12,1.4835271608,1.4835271608
4,170,63,1981,6.5679445766,12,1.480477191,1.480477191
4,170,63,1981,,12,2.3727222115,0
4,170,63,1981,6.5679445766,12,6.6484444912,6.6484444912
4,170,63,1981,9.078078098,12,6.6484444912,6.6484444912
4,170,63,1981,1.44,12,15.424555346,15.424555346
4,170,63,1981,,12,15.228394549,0
4,170,63,1981,,12,9.677463025,0
4,170,63,1981,25.536031856,12,9.677463025,9.677463025
4,170,63,1981,6.5679445766,12,9.677463025,9.677463025
4,170,63,1981,,12,9.677463025,0
4,170,63,1981,9.078078098,12,0.1961607967,0.1961607967
4,170,63,1981,6.5679445766,12,0.1961607967,0.1961607967
4,170,63,1981,6.5679445766,12,3.4451773609,3.4451773609
4,170,63,1981,6.5679445766,12,3.617436229,3.617436229
4,170,63,1981,6.5679445766,12,2.3852378585,2.3852378585
4,170,63,1981,,12,2.3852378585,0
4,170,63,1981,1.08,12,2.3852378585,2.3852378585
4,170,63,1981,,12,0.7676720741,0
4,170,63,1981,,12,0.7676720741,0
4,170,63,1981,6.5679445766,12,0.7676720741,0.7676720741
4,170,63,1981,9.078078098,12,0.03101516,0.03101516
4,170,63,1981,6.5679445766,12,3.4714759592,3.4714759592
4,170,63,1981,6.5679445766,12,3.6450497572,3.6450497572
4,170,63,1981,6.5679445766,12,5.2072139389,5.2072139389
4,170,63,1981,6.5679445766,12,10.909035642,10.909035642
4,170,63,1981,6.5679445766,12,1.0673323205,1.0673323205
4,170,63,1981,,12,1.0673323205,0
4,170,63,1981,1.08,12,1.0673323205,1.0673323205
4,170,63,1981,9.078078098,12,0.01049934,0.01049934
4,170,63,1981,6.5679445766,12,1.5929120837,1.5929120837
4,170,63,1981,6.5679445766,12,7.9214309338,7.9214309338
4,170,63,1981,6.5679445766,12,1.3483961925,1.3483961925
4,170,63,1981,,12,1.3483961925,0
4,170,63,1981,1.08,12,1.3483961925,1.3483961925
4,170,63,1981,9.078078098,12,0.01326417,0.01326417
4,170,63,1981,6.5679445766,12,4.4762243454,4.4762243454
4,170,63,1981,16.425489035,12,4.4762243454,4.4762243454
4,170,63,1981,0.206945759,12,4.4762243454,4.4762243454
4,170,63,1981,6.5679445766,12,1.12124923,1.12124923
4,170,63,1981,9.078078098,12,1.12124923,1.12124923
4,170,63,1981,6.5679445766,12,2.4266150793,2.4266150793
4,170,63,1981,6.5679445766,12,3.8952220573,3.8952220573
4,170,63,1981,,12,0.1107943631,0
4,170,63,1981,10.800868536,12,0.1107943631,0.1107943631
4,170,63,1981,6.5679445766,12,45.803032641,45.803032641
4,170,63,1981,6.5679445766,12,7.0558304643,7.0558304643
4,170,63,1981,9.078078098,12,7.0558304643,7.0558304643
4,170,63,1981,22.69279451,12,7.0558304643,7.0558304643
4,170,63,1981,,12,7.0558304643,0
4,170,63,1981,6.5679445766,12,6.7689441424,6.7689441424
4,170,63,1981,,12,6.7689441424,0
4,170,63,1981,,12,6.7689441424,0
4,170,63,1981,6.5679445766,12,0.06658607,0.06658607
4,170,63,1981,9.078078098,12,0.06658607,0.06658607
4,170,63,1981,6.5679445766,12,2.1421980782,2.1421980782
4,170,63,1981,6.5679445766,12,7.7547570432,7.7547570432
4,170,63,1981,9.078078098,12,7.7547570432,7.7547570432
4,170,63,1981,6.5679445766,12,0.3549974148,0.3549974148
4,170,63,1981,6.5679445766,12,0.0601766229,0.0601766229
4,170,63,1981,,12,0.0601766229,0
4,170,63,1981,,12,0.0601766229,0
4,170,63,1981,6.5679445766,12,0.0680806079,0.0680806079
4,170,63,1981,9.078078098,12,0.0680806079,0.0680806079
4,170,63,1981,6.5679445766,12,0.3635898722,0.3635898722
4,170,63,1981,,12,0.3635898722,0
4,170,63,1981,1.6563319105,12,0.3635898722,0.3635898722
4,170,63,1981,16.425489035,12,0.4894085735,0.4894085735
4,170,63,1981,6.5679445766,12,0.4894085735,0.4894085735
4,170,63,1981,0.2149107971,12,0.4894085735,0.4894085735
4,170,63,1981,,12,0.2147370188,0
4,170,63,1981,,12,0.2147370188,0
4,170,63,1981,,12,0.2684212735,0
4,170,63,1981,,12,0.2684212735,0
4,170,63,1981,6.5679445766,12,0.2200437461,0.2200437461
4,170,63,1981,9.078078098,12,0.2200437461,0.2200437461
4,170,63,1981,9.078078098,12,0.14509693,0.14509693
4,170,63,1981,6.5679445766,12,0.14509693,0.14509693
4,170,63,1981,6.5679445766,12,36.747436251,36.747436251
4,170,63,1981,,12,1.039083942,0
4,170,63,1981,23.043808494,12,1.039083942,1.039083942
4,170,63,1981,23.093296143,12,0.9818024577,0.9818024577
4,170,63,1981,,12,0.9818024577,0
4,170,63,1981,,12,0.9826431739,0
4,170,63,1981,22.013987258,12,0.9826431739,0.9826431739
4,170,63,1981,21.308210016,12,1.0254756482,1.0254756482
4,170,63,1981,,12,1.0254756482,0
4,170,63,1981,,12,0.9903939668,0
4,170,63,1981,22.380973289,12,0.9903939668,0.9903939668
4,170,63,1981,,12,0.9991522879,0
4,170,63,1981,23.513705902,12,0.9991522879,0.9991522879
4,170,63,1981,24.790457469,12,1.0492361752,1.0492361752
4,170,63,1981,,12,1.0492361752,0
4,170,63,1981,,12,1.0333639526,0
4,170,63,1981,22.978415538,12,1.0333639526,1.0333639526
4,170,63,1981,23.359143288,12,1.0124293854,1.0124293854
4,170,63,1981,,12,1.0124293854,0
4,170,63,1981,21.07114879,12,1.0354623725,1.0354623725
4,170,63,1981,,12,1.0354623725,0
4,170,63,1981,,12,1.0325890982,0
4,170,63,1981,22.578167539,12,1.0325890982,1.0325890982
4,170,63,1981,,12,1.0445026692,0
4,170,63,1981,22.592503251,12,1.0445026692,1.0445026692
4,170,63,1981,23.297308421,12,1.0414607125,1.0414607125
4,170,63,1981,,12,1.0414607125,0
4,170,63,1981,6.5679445766,12,5.8586708012,5.8586708012
4,170,63,1981,10.800868536,12,3.431694243,3.431694243
4,170,63,1981,6.5679445766,12,3.431694243,3.431694243
4,170,63,1981,22.905582125,12,3.431694243,3.431694243
4,170,63,1981,,12,3.431694243,0
4,170,63,1981,,12,2.7990801235,0
4,170,63,1981,6.5679445766,12,1.1829955366,1.1829955366
4,170,63,1981,6.5679445766,12,0.2939551941,0.2939551941
4,170,63,1981,,12,0.2939551941,0
4,170,63,1981,1.08,12,0.2939551941,0.2939551941
4,170,63,1981,6.5679445766,12,2.1673870165,2.1673870165
4,170,63,1981,10.800868536,12,17.89407759,17.89407759
4,170,63,1981,6.5679445766,12,17.89407759,17.89407759
4,170,63,1981,4.9678318255,12,3.0877903455,3.0877903455
4,170,63,1981,1.44,12,0.3526388696,0.3526388696
4,170,63,1981,6.5679445766,12,0.3526388696,0.3526388696
4,170,63,1981,,12,0.3526388696,0
4,170,63,1981,,12,0.3526388696,0
4,170,63,1981,6.5679445766,12,0.3526388696,0.3526388696
4,170,63,1981,1.44,12,0.3526388696,0.3526388696
4,170,63,1981,1.44,12,0.3526388696,0.3526388696
4,170,63,1981,6.5679445766,12,0.3526388696,0.3526388696
4,170,63,1981,,12,0.3526388696,0
4,170,63,1981,,12,0.3526388696,0
4,170,63,1981,6.5679445766,12,0.3526388696,0.3526388696
4,170,63,1981,1.44,12,0.3526388696,0.3526388696
4,170,63,1981,1.44,12,0.3526388696,0.3526388696
4,170,63,1981,6.5679445766,12,0.3526388696,0.3526388696
4,170,63,1981,,12,0.3526388696,0
4,170,63,1981,6.5679445766,12,4.08457559,4.08457559
4,170,63,1981,6.5679445766,12,0.1720085821,0.1720085821
4,170,63,1981,,12,0.1720085821,0
4,170,63,1981,6.5679445766,12,0.7007158016,0.7007158016
4,170,63,1981,6.5679445766,12,0.5708449652,0.5708449652
4,170,63,1981,,12,0.5708449652,0
4,170,63,1981,6.5679445766,12,2.3254658727,2.3254658727
4,170,63,1981,,12,0.2419099628,0
4,170,63,1981,6.5679445766,12,0.2419099628,0.2419099628
4,170,63,1981,1.44,12,0.2419099628,0.2419099628
4,170,63,1981,6.5679445766,12,5.2311095068,5.2311095068
4,170,63,1981,,12,5.8869943358,0
4,170,63,1981,6.5679445766,12,5.8869943358,5.8869943358
4,170,63,1981,0.72,12,5.8869943358,5.8869943358
4,170,63,1981,0.72,12,7.8493257811,7.8493257811
4,170,63,1981,6.5679445766,12,7.8493257811,7.8493257811
4,170,63,1981,,12,7.8493257811,0
4,170,63,1981,,12,7.7266800657,0
4,170,63,1981,6.5679445766,12,7.7266800657,7.7266800657
4,170,63,1981,0.72,12,7.7266800657,7.7266800657
4,170,63,1981,0.72,12,5.9789786223,5.9789786223
4,170,63,1981,,12,5.9789786223,0
4,170,63,1981,,12,5.9789786223,0
4,170,63,1981,6.5679445766,12,0.3534870605,0.3534870605
4,170,63,1981,9.078078098,12,0.3534870605,0.3534870605
4,170,63,1981,6.5679445766,12,6.9482507471,6.9482507471
4,170,63,1981,,12,1.3803096235,0
4,170,63,1981,,12,1.3803096235,0
4,170,63,1981,1.08,12,1.3803096235,1.3803096235
4,170,63,1981,9.078078098,12,0.0135781,0.0135781
4,170,63,1981,6.5679445766,12,6.763181762,6.763181762
4,170,63,1981,6.5679445766,12,1.3433411,1.3433411
4,170,63,1981,,12,1.3433411,0
4,170,63,1981,22.372370309,12,1.3433411,1.3433411
4,170,63,1981,,12,1.3433411,0
4,170,63,1981,,12,9.0309388537,0
4,170,63,1981,23.093865362,12,9.0309388537,9.0309388537
4,170,63,1981,6.5679445766,12,9.0309388537,9.0309388537
4,170,63,1981,9.078078098,12,9.0309388537,9.0309388537
4,170,63,1981,6.5679445766,12,2.8499394264,2.8499394264
4,170,63,1981,,12,2.8499394264,0
4,170,63,1981,,12,2.8499394264,0
4,170,63,1981,9.078078098,12,0.02803484,0.02803484
4,170,63,1981,6.5679445766,12,2.4208144521,2.4208144521
4,170,63,1981,6.5679445766,12,4.1471023194,4.1471023194
4,170,63,1981,6.5679445766,12,2.2553163879,2.2553163879
4,170,63,1981,6.5679445766,12,5.3107749543,5.3107749543
4,170,63,1981,6.5679445766,12,2.2221049978,2.2221049978
4,170,63,1981,6.5679445766,12,4.4442099955,4.4442099955
4,170,63,1981,6.5679445766,12,2.5955317919,2.5955317919
4,170,63,1981,6.5679445766,12,0.5400701177,0.5400701177
4,170,63,1981,,12,0.5400701177,0
4,170,63,1981,9.078078098,12,0.01533767,0.01533767
4,170,63,1981,6.5679445766,12,4.8278841287,4.8278841287
4,170,63,1981,6.5679445766,12,1.7657697313,1.7657697313
4,170,63,1981,6.5679445766,12,4.7968884444,4.7968884444
4,170,63,1981,6.5679445766,12,0.1287723316,0.1287723316
4,170,63,1981,,12,0.0539374683,0
4,170,63,1981,25.11489465,12,0.0539374683,0.0539374683
4,170,63,1981,6.5679445766,12,1.4385181399,1.4385181399
4,170,63,1981,9.078078098,12,0.0157233854,0.0157233854
4,170,63,1981,,12,0.01411416,0
4,170,63,1981,6.5679445766,12,9.0163056114,9.0163056114
4,170,63,1981,,12,4.6856985159,0
4,170,63,1981,6.5679445766,12,0.7029080541,0.7029080541
4,170,63,1981,,12,0.7029080541,0
4,170,63,1981,,12,0.7029080541,0
4,170,63,1981,1.08,12,12.419987956,12.419987956
4,170,63,1981,6.5679445766,12,12.419987956,12.419987956
4,170,63,1981,6.5679445766,12,0.12217536,0.12217536
4,170,63,1981,9.078078098,12,0.12217536,0.12217536
4,170,63,1981,,12,2.7769662015,0
4,170,63,1981,1.08,12,2.7769662015,2.7769662015
4,170,63,1981,,12,5.553932393,0
4,170,63,1981,,12,5.553932393,0
4,170,63,1981,6.5679445766,12,5.553932393,5.553932393
4,170,63,1981,6.5679445766,12,1.5222668046,1.5222668046
4,170,63,1981,,12,1.5222668046,0
4,170,63,1981,0.72,12,1.5222668046,1.5222668046
4,170,63,1981,6.5679445766,12,3.9968937022,3.9968937022
4,170,63,1981,9.078078098,12,0.0196087032,0.0196087032
4,170,63,1981,9.078078098,12,0.08195101,0.08195101
4,170,63,1981,,12,0.08195101,0
4,170,63,1981,10.800868536,12,13.191526888,13.191526888
4,170,63,1981,,12,13.191526888,0
4,170,63,1981,23.903174942,12,13.191526888,13.191526888
4,170,63,1981,1.08,12,3.7655753786,3.7655753786
4,170,63,1981,6.5679445766,12,3.7655753786,3.7655753786
4,170,63,1981,,12,3.7655753786,0
4,170,63,1981,,12,3.7729444098,0
4,170,63,1981,6.5679445766,12,3.7729444098,3.7729444098
4,170,63,1981,,12,3.7729444098,0
4,170,63,1981,1.08,12,3.7729444098,3.7729444098
4,170,63,1981,6.5679445766,12,3.7729444098,3.7729444098
4,170,63,1981,,12,3.7729444098,0
4,170,63,1981,6.5679445766,12,0.11127083,0.11127083
4,170,63,1981,9.078078098,12,0.11127083,0.11127083
4,170,63,1981,6.5679445766,12,0.2681758599,0.2681758599
4,170,63,1981,,12,0.2681758599,0
4,170,63,1981,1.08,12,0.2681758599,0.2681758599
4,170,63,1981,6.5679445766,12,5.4034828012,5.4034828012
4,170,63,1981,9.078078098,12,0.01266304,0.01266304
4,170,63,1981,9.078078098,12,7.2542614868,7.2542614868
4,170,63,1981,6.5679445766,12,7.2542614868,7.2542614868
4,170,63,1981,,12,7.2542614868,0
4,170,63,1981,1.08,12,7.2542614868,7.2542614868
4,170,63,1981,1.08,12,7.2684577012,7.2684577012
4,170,63,1981,,12,7.2684577012,0
4,170,63,1981,6.5679445766,12,7.2684577012,7.2684577012
4,170,63,1981,9.078078098,12,7.2684577012,7.2684577012
4,170,63,1981,6.5679445766,12,7.3399574812,7.3399574812
4,170,63,1981,,12,7.3399574812,0
4,170,63,1981,1.44,12,7.3399574812,7.3399574812
4,170,63,1981,6.5679445766,12,0.14285992,0.14285992
4,170,63,1981,9.078078098,12,0.14285992,0.14285992
4,170,63,1981,6.5679445766,12,1.9973794312,1.9973794312
4,170,63,1981,9.078078098,12,7.2123259187,7.2123259187
4,170,63,1981,,12,7.2123259187,0
4,170,63,1981,6.5679445766,12,7.2123259187,7.2123259187
4,170,63,1981,0.72,12,7.2123259187,7.2123259187
4,170,63,1981,6.5679445766,12,0.0929037919,0.0929037919
4,170,63,1981,,12,0.0929037919,0
4,170,63,1981,6.5679445766,12,0.4532657016,0.4532657016
4,170,63,1981,,12,0.4532657016,0
4,170,63,1981,0.72,12,0.4532657016,0.4532657016
4,170,63,1981,6.5679445766,12,1.652650322,1.652650322
4,170,63,1981,9.078078098,12,0.01586363,0.01586363
4,170,63,1981,6.5679445766,12,0.3730799775,0.3730799775
4,170,63,1981,,12,0.3730799775,0
4,170,63,1981,,12,0.3730799775,0
4,170,63,1981,6.5679445766,12,1.8559786068,1.8559786068
4,170,63,1981,6.5679445766,12,3.4111148956,3.4111148956
4,170,63,1981,,12,3.4111148956,0
4,170,63,1981,4.2352969401,12,3.4111148956,3.4111148956
4,170,63,1981,,12,3.4111148956,0
4,170,63,1981,16.425489035,12,2.3791419864,2.3791419864
4,170,63,1981,,12,2.3791419864,0
4,170,63,1981,6.5679445766,12,2.3791419864,2.3791419864
4,170,63,1981,0.1938391668,12,2.3791419864,2.3791419864
4,170,63,1981,6.5679445766,12,0.59595117,0.59595117
4,170,63,1981,,12,0.59595117,0
4,170,63,1981,,12,4.8036561651,0
4,170,63,1981,6.5679445766,12,0.7135835227,0.7135835227
4,170,63,1981,,12,0.7135835227,0
4,170,63,1981,1.08,12,0.7135835227,0.7135835227
4,170,63,1981,9.078078098,12,0.01704452,0.01704452
4,170,63,1981,6.5679445766,12,4.7233957842,4.7233957842
4,170,63,1981,,12,4.7233957842,0
4,170,63,1981,1.08,12,4.7233957842,4.7233957842
4,170,63,1981,6.5679445766,12,0.04646402,0.04646402
4,170,63,1981,9.078078098,12,0.04646402,0.04646402
4,170,63,1981,6.5679445766,12,0.1117671828,0.1117671828
4,170,63,1981,,12,0.1117671828,0
4,170,63,1981,,12,0.2339608937,0
4,170,63,1981,6.5679445766,12,0.2339608937,0.2339608937
4,170,63,1981,1.44,12,0.2339608937,0.2339608937
4,170,63,1981,,12,0.0745114552,0
4,170,63,1981,6.5679445766,12,0.0745114552,0.0745114552
4,170,63,1981,,12,0.0745114552,0
4,170,63,1981,,12,0.3725572758,0
4,170,63,1981,6.5679445766,12,0.3725572758,0.3725572758
4,170,63,1981,0.72,12,0.3725572758,0.3725572758
4,170,63,1981,0.72,12,1.6988611778,1.6988611778
4,170,63,1981,6.5679445766,12,1.6988611778,1.6988611778
4,170,63,1981,,12,1.6988611778,0
4,170,63,1981,6.5679445766,12,2.1782107486,2.1782107486
4,170,63,1981,6.5679445766,12,3.2198628573,3.2198628573
4,170,63,1981,6.5679445766,12,3.2198628573,3.2198628573
4,170,63,1981,9.078078098,12,0.0290819665,0.0290819665
4,170,63,1981,6.5679445766,12,6.2563233262,6.2563233262
4,170,63,1981,10.800868536,12,1.2680562498,1.2680562498
4,170,63,1981,6.5679445766,12,1.2680562498,1.2680562498
4,170,63,1981,6.5679445766,12,0.5814529217,0.5814529217
4,170,63,1981,9.078078098,12,0.5814529217,0.5814529217
4,170,63,1981,6.5679445766,12,1.2447729904,1.2447729904
4,170,63,1981,10.800868536,12,1.2447729904,1.2447729904
4,170,63,1981,,12,0.5707766451,0
4,170,63,1981,9.078078098,12,0.5707766451,0.5707766451
4,170,63,1981,9.078078098,12,7.5731182633,7.5731182633
4,170,63,1981,6.5679445766,12,7.5731182633,7.5731182633
4,170,63,1981,,12,7.5731182633,0
4,170,63,1981,,12,2.2915957246,0
4,170,63,1981,,12,2.2915957246,0
4,170,63,1981,,12,2.2915957246,0
4,170,63,1981,3.5978291949,12,2.2915957246,2.2915957246
4,170,63,1981,1.08,12,2.2915957246,2.2915957246
4,170,63,1981,9.078078098,12,0.02254242,0.02254242
4,170,63,1981,6.5679445766,12,0.0639998593,0.0639998593
4,170,63,1981,10.800868536,12,0.0639998593,0.0639998593
4,170,63,1981,6.5679445766,12,4.1999249625,4.1999249625
4,170,63,1981,,12,11.477634812,0
4,170,63,1981,6.5679445766,12,1.4883776285,1.4883776285
4,170,63,1981,3.5745913033,12,1.4883776285,1.4883776285
4,170,63,1981,,12,1.4883776285,0
4,170,63,1981,,12,1.4883776285,0
4,170,63,1981,1.44,12,1.4883776285,1.4883776285
4,170,63,1981,6.5679445766,12,1.1454412659,1.1454412659
4,170,63,1981,6.5679445766,12,0.3608430633,0.3608430633
4,170,63,1981,,12,0.3608430633,0
4,170,63,1981,3.5256012775,12,0.3608430633,0.3608430633
4,170,63,1981,,12,0.3608430633,0
4,170,63,1981,,12,2.8306177107,0
4,170,63,1981,6.5679445766,12,6.0187509121,6.0187509121
4,170,63,1981,6.5679445766,12,4.5946984587,4.5946984587
4,170,63,1981,6.5679445766,12,1.9549561867,1.9549561867
4,170,63,1981,6.5679445766,12,0.3370052263,0.3370052263
4,170,63,1981,,12,0.3370052263,0
4,170,63,1981,,12,0.3370052263,0
4,170,63,1981,1.7381440886,12,0.3370052263,0.3370052263
4,170,63,1981,9.078078098,12,0.0356039295,0.0356039295
4,170,63,1981,,12,0.0255494,0
4,170,63,1981,6.5679445766,12,2.0667884931,2.0667884931
4,170,63,1981,,12,2.0667884931,0
4,170,63,1981,1.08,12,2.0667884931,2.0667884931
4,170,63,1981,9.078078098,12,0.02033099,0.02033099
4,170,63,1981,6.5679445766,12,3.9071430362,3.9071430362
4,170,63,1981,,12,3.9071430362,0
4,170,63,1981,1.08,12,3.9071430362,3.9071430362
4,170,63,1981,,12,3.9071430362,0
4,170,63,1981,,12,3.9071430362,0
4,170,63,1981,6.5679445766,12,3.9071430362,3.9071430362
4,170,63,1981,6.5679445766,12,9.7678575954,9.7678575954
4,170,63,1981,9.078078098,12,9.7678575954,9.7678575954
4,170,63,1981,1.08,12,9.7678575954,9.7678575954
4,170,63,1981,9.078078098,12,0.17295547,0.17295547
4,170,63,1981,6.5679445766,12,0.17295547,0.17295547
4,170,63,1981,9.078078098,12,2.3123826426,2.3123826426
4,170,63,1981,6.5679445766,12,2.3123826426,2.3123826426
4,170,63,1981,6.5679445766,12,2.0647385078,2.0647385078
4,170,63,1981,6.5679445766,12,0.8128002588,0.8128002588
4,170,63,1981,,12,0.8128002588,0
4,170,63,1981,1.08,12,0.8128002588,0.8128002588
4,170,63,1981,9.078078098,12,0.01802051,0.01802051
4,170,63,1981,6.5679445766,12,28.097981902,28.097981902
4,170,63,1981,6.5679445766,12,0.1501587104,0.1501587104
4,170,63,1981,10.800868536,12,0.1501587104,0.1501587104
4,170,63,1981,10.800868536,12,0.0578539845,0.0578539845
4,170,63,1981,6.5679445766,12,0.0578539845,0.0578539845
4,170,63,1981,6.5679445766,12,1.8431073853,1.8431073853
4,170,63,1981,,12,1.8431073853,0
4,170,63,1981,16.425489035,12,1.8431073853,1.8431073853
4,170,63,1981,0.2140397215,12,1.8431073853,1.8431073853
4,170,63,1981,6.5679445766,12,0.46167988,0.46167988
4,170,63,1981,9.078078098,12,0.46167988,0.46167988
4,170,63,1981,6.5679445766,12,5.2778869325,5.2778869325
4,170,63,1981,1.08,12,13.949736256,13.949736256
4,170,63,1981,6.5679445766,12,3.712970283,3.712970283
4,170,63,1981,6.5679445766,12,0.8718585141,0.8718585141
4,170,63,1981,,12,0.8718585141,0
4,170,63,1981,1.08,12,0.8718585141,0.8718585141
4,170,63,1981,6.5679445766,12,0.14579996,0.14579996
4,170,63,1981,9.078078098,12,0.14579996,0.14579996
4,170,63,1981,24.463004561,12,1.0254969778,1.0254969778
